prefix_28	short_name_28	name_28
84:39:BE:80:00:00/28	DiamondP	Diamond Products LLC
84:39:BE:90:00:00/28	Guangdon	Guangdong SunMeng Information Technology Co. Ltd.
84:39:BE:A0:00:00/28	EmotiqSR	Emotiq s.r.l.
84:39:BE:B0:00:00/28	Shenzhen	Shenzhen Horn Audio Co.,Ltd.
84:39:BE:C0:00:00/28	EdcElect	EDC Electronic Design Chemnitz GmbH
84:39:BE:D0:00:00/28	Shenzhen	Shenzhen Lidaxun Digital Technology Co.,Ltd
84:89:EC:00:00:00/28	Smartgia	SmartGiant Technology
84:89:EC:10:00:00/28	Research	Research Electronics International, LLC.
84:89:EC:20:00:00/28	Thousand	thousand star tech LTD.
84:89:EC:30:00:00/28	Aerionic	Aerionics Inc.
84:89:EC:40:00:00/28	VayyarIm	Vayyar Imaging Ltd.
84:89:EC:50:00:00/28	ZephyrEn	Zephyr Engineering, Inc.
84:89:EC:60:00:00/28	PoctBiot	POCT biotechnology
84:89:EC:70:00:00/28	Byda	BYDA Co. Ltd.,
84:89:EC:80:00:00/28	ArtsDigi	Arts Digital Technology (HK) Ltd.
84:89:EC:90:00:00/28	Shenzhen	Shenzhen Xtooltech Co., Ltd
84:89:EC:A0:00:00/28	NewellBr	Newell Brands
84:89:EC:B0:00:00/28	EpsaElek	EPSa Elektronik & Präzisionsbau Saalfeld GmbH
84:89:EC:C0:00:00/28	Shinkawa	Shinkawa Ltd.
84:89:EC:D0:00:00/28	PriceInd	Price Industries Limited
84:89:EC:E0:00:00/28	Shenzhen	Shenzhen Intellifusion Technologies Co., Ltd.
84:8B:CD:00:00:00/28	SouxinCo	SouXin Corporate
84:8B:CD:10:00:00/28	Shenzhen	Shenzhen LTIME In-Vehicle Entertainment System Company Limited
84:8B:CD:20:00:00/28	CcxTechn	CCX Technologies Inc.
84:8B:CD:30:00:00/28	Annapurn	Annapurna labs
84:8B:CD:40:00:00/28	LogicSup	Logic Supply
84:8B:CD:50:00:00/28	Exodraft	exodraft a/s
84:8B:CD:60:00:00/28	TwtgR&DB	Twtg R&D B.V.
84:8B:CD:70:00:00/28	SmartCod	Smart Code (Shenzhen) Technology Co.,Ltd
84:8B:CD:80:00:00/28	DunstTro	Dunst tronic GmbH
84:8B:CD:90:00:00/28	Noralsy
84:8B:CD:A0:00:00/28	SpheraTe	Sphera Telecom
84:8B:CD:B0:00:00/28	Chongqin	Chongqing Huayi Kangdao Technology Co.,Ltd.
84:8B:CD:C0:00:00/28	Wormit
84:8B:CD:D0:00:00/28	EngisatL	Engisat Lda
84:8B:CD:E0:00:00/28	Emotiv	Emotiv Inc
84:E0:F4:00:00:00/28	Shenzhen	ShenZhen Panrich Technology Limited
84:E0:F4:10:00:00/28	Medicust	MedicusTek Inc.
84:E0:F4:20:00:00/28	Hangzhou	Hangzhou Uni-Ubi Co.,Ltd.
84:E0:F4:30:00:00/28	AslInter	ASL Intercom B.V.
84:E0:F4:40:00:00/28	Petroint	PetroInTrade
84:E0:F4:50:00:00/28	Hangzhou	Hangzhou Nationalchip Science & Technology Co.,Ltd.
84:E0:F4:60:00:00/28	Liaoning	Liaoning IK'SONYA Science and Technology Co., Ltd.
84:E0:F4:70:00:00/28	Dantherm
84:E0:F4:80:00:00/28	Ray	RAY Co.,LTD
84:E0:F4:90:00:00/28	Shenzhen	Shenzhen Hcn.Electronics Co.,Ltd.
84:E0:F4:A0:00:00/28	Isolutio	iSolution Technologies Co.,Ltd.
84:E0:F4:B0:00:00/28	OrchardE	Orchard Electronics Co., Ltd.
84:E0:F4:C0:00:00/28	Aimtron	Aimtron Corporation
84:E0:F4:D0:00:00/28	Logos01S	Logos01 Srl
84:E0:F4:E0:00:00/28	Scale-Te	Scale-Tec Ltd.
88:5D:90:00:00:00/28	FoshanHu	Foshan Huaguo Optical Co.,Ltd
88:5D:90:10:00:00/28	Shenzhen	ShenZhen Yuyangsheng technology company LTD
88:5D:90:20:00:00/28	DaidongI	DAIDONG Industrial System Co., Ltd.
88:5D:90:30:00:00/28	Cpac	CPAC Systems
88:5D:90:40:00:00/28	WuhanStr	Wuhan Strong Electronics Co., Ltd
88:5D:90:50:00:00/28	Shenzhen	Shenzhen JingHanDa Electronics Co.Ltd
88:5D:90:60:00:00/28	Hi-Profi	Hi-Profile Achievement (M) Sdn Bhd
88:5D:90:70:00:00/28	SchmidtH	Schmidt & Co.,(H.K.)Ltd.
88:5D:90:80:00:00/28	Creative	Creative Sensor Inc.
88:5D:90:90:00:00/28	Gigatech	Gigatech R&D Corp.
88:5D:90:A0:00:00/28	Shenzhen	Shenzhen Speedrun Technologies Co.,Ltd.
88:5D:90:B0:00:00/28	PremierM	Premier Merchandises Limited
88:5D:90:C0:00:00/28	Iroom	iRoom GmbH
88:5D:90:D0:00:00/28	Hexaglob	Hexaglobe
88:5D:90:E0:00:00/28	UnitacTe	Unitac Technology Limited
88:5D:90:F0:00:00/28	Private
88:5F:E8:00:00:00/28	Junghein	Jungheinrich Norderstedt AG & Co. KG
88:5F:E8:10:00:00/28	ApoideaT	Apoidea Technology Co., Ltd.
88:5F:E8:20:00:00/28	OptoEngi	Opto Engineering
88:5F:E8:30:00:00/28	SonnetLa	Sonnet Labs Inc.
88:5F:E8:40:00:00/28	BeijingL	Beijing laiwei Technology Co.,Ltd
88:5F:E8:50:00:00/28	HauchBac	Hauch & Bach ApS
88:5F:E8:60:00:00/28	Shenzhen	Shenzhen Xin Kingbrand Enterprises Co.,Ltd
88:5F:E8:70:00:00/28	RedTechn	Red Technologies, LLC.
88:5F:E8:80:00:00/28	Changsha	Changsha Xiangji-Haidun Technology Co., Ltd
88:5F:E8:90:00:00/28	Sowee
88:5F:E8:A0:00:00/28	LisleDes	Lisle Design Ltd
88:5F:E8:B0:00:00/28	Shenzhen	Shenzhen ORVIBO Technology Co., Ltd
88:5F:E8:C0:00:00/28	InorProc	Inor Process AB
88:5F:E8:D0:00:00/28	Zhejiang	zhejiang yuanwang communication technolgy co.,ltd
88:5F:E8:E0:00:00/28	UnicomGl	Unicom Global, Inc.
88:A9:A7:00:00:00/28	Shenzhen	Shenzhenshi kechuangzhixian technology Co.LTD
88:A9:A7:10:00:00/28	Solaredg	Solaredge LTD.
88:A9:A7:20:00:00/28	Honeywel	Honeywell spol. s.r.o. HTS CZ o.z.
88:A9:A7:30:00:00/28	Mikroele	Mikroelektronika
88:A9:A7:40:00:00/28	ThomasDa	Thomas & Darden, Inc
88:A9:A7:50:00:00/28	Volterma	Volterman Inc.
88:A9:A7:60:00:00/28	SieperLü	Sieper Lüdenscheid GmbH & Co. KG
88:A9:A7:70:00:00/28	KimuraGi	kimura giken corporation
88:A9:A7:80:00:00/28	PsbIntra	psb intralogistics GmbH
88:A9:A7:90:00:00/28	Flashfor	FlashForge Corporation
88:A9:A7:A0:00:00/28	Zhejiang	Zhejiang Haoteng Electronic Technology Co.,Ltd.
88:A9:A7:B0:00:00/28	Twk-Elek	Twk-Elektronik
88:A9:A7:C0:00:00/28	Androvid	AndroVideo Inc.
88:A9:A7:D0:00:00/28	AvlinkIn	Avlink Industrial Co., Ltd
88:A9:A7:E0:00:00/28	ImpactDi	Impact Distribution
8C:14:7D:00:00:00/28	Nio
8C:14:7D:10:00:00/28	Private
8C:14:7D:20:00:00/28	AgilentS	Agilent S.p.A
8C:14:7D:30:00:00/28	RemotecT	Remotec Technology Limited
8C:14:7D:40:00:00/28	NanjingB	Nanjing bilian information Technology Co.,Ltd.
8C:14:7D:50:00:00/28	UnwiredN	Unwired Networks
8C:14:7D:60:00:00/28	Shenzhen	Shenzhen Meidou Technology Co, Ltd.
8C:14:7D:70:00:00/28	Urbanhel	UrbanHello
8C:14:7D:80:00:00/28	V2SPA	V2 S.p.A.
8C:14:7D:90:00:00/28	AnywareS	Anyware Solutions ApS
8C:14:7D:A0:00:00/28	Bluemega	Bluemega Document & Print Services
8C:14:7D:B0:00:00/28	BauschDa	Bausch Datacom NV/SA
8C:14:7D:C0:00:00/28	Reynaers	Reynaers Aluminium
8C:14:7D:D0:00:00/28	Shenzhen	Shenzhen Lanxus technology Co. Ltd.
8C:14:7D:E0:00:00/28	Electric	Electrical & Automation Larsen & Toubro Limited
8C:19:2D:00:00:00/28	NoritsuP	Noritsu Precision Co., Ltd.
8C:19:2D:10:00:00/28	Shenzhen	Shenzhen Huanuo Internet Technology Co.,Ltd
8C:19:2D:20:00:00/28	Dataremo	DataRemote Inc.
8C:19:2D:30:00:00/28	Greenfie	Greenfield Technology
8C:19:2D:40:00:00/28	Charmlin	Charmlink Tech(HK) Co.,Limited
8C:19:2D:50:00:00/28	ElcoTian	Elco(Tianjin)Electronics Co.,Ltd.
8C:19:2D:60:00:00/28	Smarthom	smartHome Partner GmbH
8C:19:2D:70:00:00/28	Srett
8C:19:2D:80:00:00/28	Shenzhen	Shenzhen Cylan Technology Co.,Ltd
8C:19:2D:90:00:00/28	Viawear	ViaWear, Inc.
8C:19:2D:A0:00:00/28	Telealar	TeleAlarm SA
8C:19:2D:B0:00:00/28	AbsideNe	Abside Networks, Inc.
8C:19:2D:C0:00:00/28	YouZheng	You Zhengcheng co.,ltd
8C:19:2D:D0:00:00/28	PyrasTec	Pyras Technology Inc.
8C:19:2D:E0:00:00/28	Elcon	Elcon AB
8C:1C:DA:00:00:00/28	CeosPty	CEOS Pty Ltd
8C:1C:DA:10:00:00/28	Gesas	GESAS GmbH
8C:1C:DA:20:00:00/28	Geomc
8C:1C:DA:30:00:00/28	Structur	Structura Technology & Innovation
8C:1C:DA:40:00:00/28	Anntec（B	Anntec （Beijing） Technology Co.,Ltd.
8C:1C:DA:50:00:00/28	Septentr	Septentrio NV
8C:1C:DA:60:00:00/28	Locolabs	LocoLabs LLC
8C:1C:DA:70:00:00/28	KTechnol	K Technology Corporation
8C:1C:DA:80:00:00/28	AtolLlc	Atol Llc
8C:1C:DA:90:00:00/28	RaychemR	Raychem RPG PVT. LTD.
8C:1C:DA:A0:00:00/28	ChinaPot	China Potevio Co., Ltd
8C:1C:DA:B0:00:00/28	T+AElekt	T+A elektroakustik GmbH & Co.KG
8C:1C:DA:C0:00:00/28	Alcidae	Alcidae Inc
8C:1C:DA:D0:00:00/28	RieglLas	Riegl Laser Measurement Systems GmbH
8C:1C:DA:E0:00:00/28	Electron	Electronic Controlled Systems, Inc.
8C:59:3C:00:00:00/28	FujianCh	Fujian Chaozhi Group Co., Ltd.
8C:59:3C:10:00:00/28	FutureRo	Future Robot Technology Co., Limited
8C:59:3C:20:00:00/28	BeidaJad	Beida Jade Bird Universal Fire Alarm Device CO.,LTD.
8C:59:3C:30:00:00/28	Chongqin	Chongqing beimoting technology co.ltd
8C:59:3C:40:00:00/28	Guralp	Guralp Systems Limited
8C:59:3C:50:00:00/28	Spectran	Spectranetix
8C:59:3C:60:00:00/28	QbicTech	Qbic Technology Co., Ltd
8C:59:3C:70:00:00/28	OboPro2	OBO Pro.2 Inc.
8C:59:3C:80:00:00/28	Nanonord	Nanonord A/S
8C:59:3C:90:00:00/28	Genis
8C:59:3C:A0:00:00/28	EcomInst	ecom instruments GmbH
8C:59:3C:B0:00:00/28	Scharfe-	Scharfe-Sicht GmbH
8C:59:3C:C0:00:00/28	Dantherm	Dantherm Cooling Inc.
8C:59:3C:D0:00:00/28	Idro-Ele	Idro-Elettrica S.P.A.
8C:59:3C:E0:00:00/28	Shenzhen	Shenzhen Tian-Power Technology Co.,Ltd.
8C:C8:F4:00:00:00/28	Guardtec	Guardtec,Inc
8C:C8:F4:10:00:00/28	Lanhomex	Lanhomex Technology(Shen Zhen)Co.,Ltd.
8C:C8:F4:20:00:00/28	DarkHors	Dark Horse Connect LLC
8C:C8:F4:30:00:00/28	TohoDenk	Toho Denki Ind.Co.,Ltd
8C:C8:F4:40:00:00/28	ItechEle	ITECH Electronic Co.,ltd.
8C:C8:F4:50:00:00/28	BeijingK	Beijing KXWELL Technology CO., LTD
8C:C8:F4:60:00:00/28	Shenzhen	SHENZHEN D-light Technolgy Limited
8C:C8:F4:70:00:00/28	Private
8C:C8:F4:80:00:00/28	Strongby	Strongbyte Solutions Limited
8C:C8:F4:90:00:00/28	SwiftNav	Swift Navigation Inc
8C:C8:F4:A0:00:00/28	TriluxGr	Trilux Group Management GmbH
8C:C8:F4:B0:00:00/28	Ptype	PTYPE Co., LTD.
8C:C8:F4:C0:00:00/28	Shenzhen	Shenzhen KSTAR Science and Technology Co., Ltd
8C:C8:F4:D0:00:00/28	BeijingX	Beijing Xinxunxintong Eletronics Co.,Ltd
8C:C8:F4:E0:00:00/28	Evaporco	Evaporcool Solutions
90:4E:91:00:00:00/28	Spirtech
90:4E:91:10:00:00/28	ApolloVi	Apollo Video Technology
90:4E:91:20:00:00/28	NorthPol	North Pole Engineering, Inc.
90:4E:91:30:00:00/28	Teleepoc	Teleepoch Ltd
90:4E:91:40:00:00/28	WrtnodeT	Wrtnode technology Inc.
90:4E:91:50:00:00/28	Mcf88Srl	mcf88 SRL
90:4E:91:60:00:00/28	NuwaRobo	Nuwa Robotics (HK) Limited Taiwan Branch
90:4E:91:70:00:00/28	Ibm
90:4E:91:80:00:00/28	Commands	CommandScape, Inc.
90:4E:91:90:00:00/28	CutterSp	CUTTER Systems spol. s r.o.
90:4E:91:A0:00:00/28	Kaertech	Kaertech Limited
90:4E:91:B0:00:00/28	Shanghai	Shanghai JaWay Information Technology Co., Ltd.
90:4E:91:C0:00:00/28	Showtacl	Showtacle s.r.o.
90:4E:91:D0:00:00/28	SkodaEle	SKODA ELECTRIC a.s.
90:4E:91:E0:00:00/28	Shenzhen	Shenzhen Cloudynamo Internet Technologies Co.,LTD.
90:C6:82:00:00:00/28	Shenzhen	Shenzhen Lencotion Technology Co.,Ltd
90:C6:82:10:00:00/28	Shenzhen	Shenzhen Photon Broadband Technology CO., LTD
90:C6:82:20:00:00/28	EkeyBiom	ekey biometric systems gmbh
90:C6:82:30:00:00/28	Innovati	Innovative Electronic Technology
90:C6:82:40:00:00/28	Neone	Neone, Inc.
90:C6:82:50:00:00/28	SAETSRL	S.A.E.T. S.R.L.
90:C6:82:60:00:00/28	NanjingJ	Nanjing Jiexi Technologies Co., Ltd.
90:C6:82:70:00:00/28	Cinet	Cinet Inc
90:C6:82:80:00:00/28	TeletekE	Teletek Electronics
90:C6:82:90:00:00/28	Act
90:C6:82:A0:00:00/28	BeijingA	Beijing Acorn Networks Corporation
90:C6:82:B0:00:00/28	Lachmann	Lachmann & Rink GmbH
90:C6:82:C0:00:00/28	LiSengTe	Li Seng Technology Ltd.
90:C6:82:D0:00:00/28	Powershi	PowerShield Limited
90:C6:82:E0:00:00/28	Shanghai	Shanghai HuRong Communication Technology Development Co., Ltd.
90:C6:82:F0:00:00/28	Private
98:02:D8:00:00:00/28	Stoerk-T	Stoerk-Tronic, Stoerk GmbH & Co.KG
98:02:D8:10:00:00/28	Shenzhen	Shenzhen Ateko Photoelectricity Co Ltd
98:02:D8:20:00:00/28	UnitedPo	United Power Research Technology Corp.
98:02:D8:30:00:00/28	GrammerE	Grammer EiA Electronics nv
98:02:D8:40:00:00/28	Zedi	Zedi, Inc.
98:02:D8:50:00:00/28	Ebi	EBI Ltd.
98:02:D8:60:00:00/28	FritzKue	Fritz Kuebler GmbH
98:02:D8:70:00:00/28	Ormazaba	Ormazabal Protection&Automation
98:02:D8:80:00:00/28	SimploTe	Simplo Technology Co.,LTD
98:02:D8:90:00:00/28	NavroomB	Navroom Beijing, China
98:02:D8:A0:00:00/28	Hysecuri	HySecurity
98:02:D8:B0:00:00/28	HanshinM	Hanshin Medical Co., Ltd.
98:02:D8:C0:00:00/28	Agv	AGV spa
98:02:D8:D0:00:00/28	Promicon	Promicon Elektronik GmbH + Co.KG
98:02:D8:E0:00:00/28	Private
98:02:D8:F0:00:00/28	Private
98:06:37:00:00:00/28	Zoleo	Zoleo Inc.
98:06:37:10:00:00/28	EPSchlum	E. P. Schlumberger
98:06:37:20:00:00/28	SummaNv	Summa nv
98:06:37:30:00:00/28	Hangzhou	Hangzhou Sanxin Network Technology Co.,Ltd
98:06:37:40:00:00/28	ChengduS	Chengdu Shuwei Communication Technology Co.,Ltd
98:06:37:50:00:00/28	GsGlobal	Gs Global Security Inc
98:06:37:60:00:00/28	BoeingSs	Boeing Ssg
98:06:37:70:00:00/28	Samwonte	Samwontech
98:06:37:80:00:00/28	Shenzhen	Shenzhen Y&D Electronics Information Co., Ltd
98:06:37:90:00:00/28	Nab	NAB co,.LTD
98:06:37:A0:00:00/28	AngoraNe	Angora Networks
98:06:37:B0:00:00/28	Petersim	Petersime
98:06:37:C0:00:00/28	Hwacom	HwaCom Systems Inc.
98:06:37:D0:00:00/28	VrTechno	VR Technology(Shenzhen) Limited
98:06:37:E0:00:00/28	Shanghai	Shanghai Jinnian information technology Co. Ltd
98:6D:35:00:00:00/28	Shenzhen	Shenzhen MALATA Mobile Communication Co.,LTD
98:6D:35:10:00:00/28	Shenzhen	Shenzhen cositea electronics technology co.,LTD
98:6D:35:20:00:00/28	Shenzhen	Shenzhen Fise Technology Holding Co.,Ltd.
98:6D:35:30:00:00/28	DhMechat	DH Mechatronic AG
98:6D:35:40:00:00/28	BlossomC	blossom communications corp.
98:6D:35:50:00:00/28	Pdahl
98:6D:35:60:00:00/28	Vitronic	Vitronic Dr.-Ing. Stein Bildverarbeitungssysteme GmbH
98:6D:35:70:00:00/28	Zhejiang	Zhejiang Hanshow Technology Co., Ltd.
98:6D:35:80:00:00/28	Beijing3	Beijing 3CAVI Tech Co.,Ltd
98:6D:35:90:00:00/28	Private
98:6D:35:A0:00:00/28	IwaveJap	iWave Japan, Inc.
98:6D:35:B0:00:00/28	Intech
98:6D:35:C0:00:00/28	My-Pv	my-PV GmbH
98:6D:35:D0:00:00/28	Praeside	Praesideo B.V.
98:6D:35:E0:00:00/28	BaycomOp	Baycom Opto-Electronics Technolgy Co., Ltd.
98:AA:FC:00:00:00/28	DalianEa	Dalian Eastern Display Co., Ltd.
98:AA:FC:10:00:00/28	Surtec
98:AA:FC:20:00:00/28	Shenzhen	Shenzhen UniStrong Science & Technology Co., Ltd
98:AA:FC:30:00:00/28	NexusEle	Nexus Electrical(Jiaxing) Limited
98:AA:FC:40:00:00/28	Rpe"Radi	Rpe "Radico"
98:AA:FC:50:00:00/28	SpmInstr	SPM Instrument AB
98:AA:FC:60:00:00/28	Mekotron	Mekotronics Co., Ltd
98:AA:FC:70:00:00/28	Shenzhen	Shenzhen Hubsan Technology Co.，LTD.
98:AA:FC:80:00:00/28	BeijingT	Beijing Tiandi-Marco Electro-Hydraulic Control System Company Ltd.
98:AA:FC:90:00:00/28	BeamAuth	BEAM Authentic
98:AA:FC:A0:00:00/28	Senko	SENKO Co.,Ltd.
98:AA:FC:B0:00:00/28	Resonant	Resonant Systems Inc.
98:AA:FC:C0:00:00/28	Dots	dots Inc.
98:AA:FC:D0:00:00/28	McsMicro	MCS Micronic Computer Systeme GmbH
98:AA:FC:E0:00:00/28	ComarchS	Comarch S.A.
98:F9:C7:00:00:00/28	Shenzhen	Shenzhen Huntkey Electric Co., Ltd.
98:F9:C7:10:00:00/28	Highsecl	HighSecLabs
98:F9:C7:20:00:00/28	PozyxNv	Pozyx NV
98:F9:C7:30:00:00/28	BeijingH	Beijing Horizon Information Technology Co., Ltd
98:F9:C7:40:00:00/28	Promess	Promess GmbH
98:F9:C7:50:00:00/28	Tonycore	Tonycore Technology Co.,Ltd.
98:F9:C7:60:00:00/28	Goodbox
98:F9:C7:70:00:00/28	ArimaCom	ARIMA Communications Corp.
98:F9:C7:80:00:00/28	Renalsen	Renalsense
98:F9:C7:90:00:00/28	KoalaTec	Koala Technology CO., LTD.
98:F9:C7:A0:00:00/28	MsbElekt	MSB Elektronik und Gerätebau GmbH
98:F9:C7:B0:00:00/28	HiroiaCo	HIROIA Communications Pte. Ltd. Taiwan Branch
98:F9:C7:C0:00:00/28	Shenzhen	ShenZhen Chuangwei Electronic Appliance Co.,Ltd
98:F9:C7:D0:00:00/28	Hangzhou	hangzhou soar security technologies limited liability company
98:F9:C7:E0:00:00/28	Nc-LinkT	NC-LINK Technology Co., Ltd.
9C:43:1E:00:00:00/28	Antailiy	Antailiye Technology Co.,Ltd
9C:43:1E:10:00:00/28	SymfunTe	Symfun Telecom Ltd
9C:43:1E:20:00:00/28	HaesungD	Haesung Ds
9C:43:1E:30:00:00/28	Advanced	Advanced Logic Technology (ALT) sa
9C:43:1E:40:00:00/28	Wireless	Wireless Environment, LLC
9C:43:1E:50:00:00/28	PromosTe	ProMOS Technologies Inc.
9C:43:1E:60:00:00/28	R-S-IEle	R-S-I Elektrotechnik GmbH CO KG
9C:43:1E:70:00:00/28	Optris	Optris GmbH
9C:43:1E:80:00:00/28	WundaGro	Wunda Group plc
9C:43:1E:90:00:00/28	"Contine	"CONTINENT" Co. Ltd
9C:43:1E:A0:00:00/28	StAccess	ST Access Control System Corp.
9C:43:1E:B0:00:00/28	JnlTechn	JNL Technologies Inc
9C:43:1E:C0:00:00/28	SuzhouJi	SuZhou Jinruiyang Information Technology CO.,LTD
9C:43:1E:D0:00:00/28	HkElepho	HK ELEPHONE Communication Tech Co.,Limited
9C:43:1E:E0:00:00/28	MidasTec	Midas Technology DBA Phoenix Audio Technologies
9C:69:B4:00:00:00/28	SuzhouFi	Suzhou Fitcan Technology Co.,LTD
9C:69:B4:10:00:00/28	EaTechno	EA Technology Ltd
9C:69:B4:20:00:00/28	MoziShen	MOZI (Shenzhen) Artificial Intelligence Technology Co., Ltd.
9C:69:B4:30:00:00/28	AppareoL	Appareo Systems, LLC
9C:69:B4:40:00:00/28	Globalco	Globalcom Engineering SPA
9C:69:B4:50:00:00/28	Elesta	Elesta GmbH
9C:69:B4:60:00:00/28	Shenzhen	Shenzhen jiahua zhongli technology co.LTD
9C:69:B4:70:00:00/28	Pci	PCI Limited
9C:69:B4:80:00:00/28	SkydockD	Skydock do Brasil Ltda
9C:69:B4:90:00:00/28	Teptron	Teptron AB
9C:69:B4:A0:00:00/28	BeijingP	Beijing Picohood Technology Co.,Ltd
9C:69:B4:B0:00:00/28	Toughdog	Toughdog Security Systems
9C:69:B4:C0:00:00/28	Guangdon	Guangdong Hanwei intergration Co.,Ltd
9C:69:B4:D0:00:00/28	"Intelle	"Intellect module" LLC
9C:69:B4:E0:00:00/28	NingboSh	Ningbo Shen Link Communication Technology Co., Ltd
9C:F6:DD:00:00:00/28	Annapurn	Annapurna labs
9C:F6:DD:10:00:00/28	IthorIt	Ithor IT Co.,Ltd.
9C:F6:DD:20:00:00/28	BeijingS	Beijing Sifang Automation Co., Ltd.
9C:F6:DD:30:00:00/28	RyeexTec	RYEEX Technology Co.,Ltd.
9C:F6:DD:40:00:00/28	CapitalE	Capital Engineering & Research Incorporation Ltd.
9C:F6:DD:50:00:00/28	B8Ta	b8ta Inc.
9C:F6:DD:60:00:00/28	Shenzhen	Shenzhen Xtooltech Co., Ltd
9C:F6:DD:70:00:00/28	KxtTechn	KXT Technology Co., Ltd.
9C:F6:DD:80:00:00/28	Savari	Savari Inc
9C:F6:DD:90:00:00/28	Cama（Luo	CAMA（Luoyang）Electronics Co.，Ltd
9C:F6:DD:A0:00:00/28	AviPty	AVI Pty Ltd
9C:F6:DD:B0:00:00/28	Guangzho	Guangzhou LANGO Electronics Technology Co., Ltd.
9C:F6:DD:C0:00:00/28	Lighting	Lighting New Energy Technology Co., Ltd.
9C:F6:DD:D0:00:00/28	FoshanSy	Foshan Synwit Technology Co.,Ltd.
9C:F6:DD:E0:00:00/28	ShanxiZh	Shanxi ZhuoZhi fei High Electronic Technology Co. Ltd.
A0:19:B2:00:00:00/28	VastProd	Vast Production Services
A0:19:B2:10:00:00/28	ElSewedy	El Sewedy Electrometer Egypt S.A.E.
A0:19:B2:20:00:00/28	BeijingD	Beijing Deephi Intelligent Technology Co., Ltd
A0:19:B2:30:00:00/28	PowerDia	Power Diagnostic Service Co., LTD.
A0:19:B2:40:00:00/28	Osatec
A0:19:B2:50:00:00/28	SzbroadT	Szbroad Technology (Hk) Co.,Ltmited
A0:19:B2:60:00:00/28	GfgMbh	GfG mbH
A0:19:B2:70:00:00/28	ArimaCom	ARIMA Communications Corp.
A0:19:B2:80:00:00/28	MisIndus	MIS Industrie Systeme GmbH & Co. KG
A0:19:B2:90:00:00/28	LonMicro	Lon Microsystems Inc.
A0:19:B2:A0:00:00/28	Adomi
A0:19:B2:B0:00:00/28	Hangzhou	HangZhou iMagic Technology Co., Ltd
A0:19:B2:C0:00:00/28	LdaTechn	LDA Technologies
A0:19:B2:D0:00:00/28	RydElect	RYD Electronic Technology Co.,Ltd.
A0:19:B2:E0:00:00/28	AhgoraSi	Ahgora Sistemas SA
A0:22:4E:00:00:00/28	KyungInE	Kyung In Electronics
A0:22:4E:10:00:00/28	RnetCont	rNET Controls
A0:22:4E:20:00:00/28	ClosedJo	Closed Joint-Stock Company "NORSI-TRANS"
A0:22:4E:30:00:00/28	Prophoto	ProPhotonix
A0:22:4E:40:00:00/28	TmgcoreL	TMGcore LLC
A0:22:4E:50:00:00/28	ZhuhaiCh	Zhuhai Cheer Technology Co., LTD.
A0:22:4E:60:00:00/28	MesitAsd	MESIT asd, s.r.o.
A0:22:4E:70:00:00/28	AppliedI	Applied Information, Inc.
A0:22:4E:80:00:00/28	EisstInt	EISST International Ltd
A0:22:4E:90:00:00/28	DeltaTau	Delta Tau Data Systems, Inc.
A0:22:4E:A0:00:00/28	IstElekt	IST ElektronikgesmbH
A0:22:4E:B0:00:00/28	AllInspi	All Inspire Health Inc.
A0:22:4E:C0:00:00/28	Standart	Standartoptic, Limited Liability Company
A0:22:4E:D0:00:00/28	Digifocu	Digifocus Technology Inc.
A0:22:4E:E0:00:00/28	HunanYou	Hunan Youmei Science&Technology Development Co.,Ltd.
A0:28:33:00:00:00/28	Gersys	GERSYS GmbH
A0:28:33:10:00:00/28	Ordercub	Ordercube GmbH
A0:28:33:20:00:00/28	Shanghai	Shanghai Nohmi Secom Fire Protection Equipment Co.,Ltd.
A0:28:33:30:00:00/28	Shanghai	Shanghai Xuntai Information Technology Co.,Ltd.
A0:28:33:40:00:00/28	FirmInfo	Firm INFORMTEST Ltd.
A0:28:33:50:00:00/28	JgrOptic	JGR Optics Inc
A0:28:33:60:00:00/28	XiamenCa	Xiamen Caimore Communication Technology Co.,Ltd.
A0:28:33:70:00:00/28	KryptusI	Kryptus Information Security S/A
A0:28:33:80:00:00/28	HzhyTech	Hzhy Technology
A0:28:33:90:00:00/28	Imeshx	Imeshx Corporation Limited
A0:28:33:A0:00:00/28	MedicalE	Medical Evolution Kft
A0:28:33:B0:00:00/28	Flexlink	FlexLink AB
A0:28:33:C0:00:00/28	KalraySA	Kalray S.A.
A0:28:33:D0:00:00/28	Audix
A0:28:33:E0:00:00/28	Precisio	Precision Planting, LLC.
A0:3E:6B:00:00:00/28	S&TEmbed	s&t embedded GmbH
A0:3E:6B:10:00:00/28	Business	Business Support Consultant Co.,Ltd
A0:3E:6B:20:00:00/28	VidexEle	Videx Electronics S.p.A.
A0:3E:6B:30:00:00/28	IlodaSol	iLoda Solutions Limited
A0:3E:6B:40:00:00/28	Shenzhen	Shenzhen Nufilo Inc.
A0:3E:6B:50:00:00/28	FridayLa	Friday Lab, UAB
A0:3E:6B:60:00:00/28	WuhanRui	Wuhan Rui Ying Tong Network Technology Co., Ltd(China)
A0:3E:6B:70:00:00/28	Sinogrid	SinoGrid Software Systems Inc.
A0:3E:6B:80:00:00/28	718ThRes	718th Research Institute of CSIC
A0:3E:6B:90:00:00/28	Incognit	Incogniteam Ltd.
A0:3E:6B:A0:00:00/28	Shenzhen	Shenzhen Neostra Technology Co.Ltd
