prefix_36	short_name_36	name_36
00:50:C2:0D:E0:00/36	Frederic	Frederick Engineering
00:50:C2:0D:F0:00/36	Innovati	Innovation Institute, Inc.
00:50:C2:0E:00:00/36	Emac	EMAC, Inc.
00:50:C2:0E:10:00/36	Inspirat	Inspiration Technology P/L
00:50:C2:0E:20:00/36	VisualCi	Visual Circuits Corp.
00:50:C2:0E:30:00/36	LanexSA	Lanex S.A.
00:50:C2:0E:40:00/36	CollaboT	Collabo Tec. Co., Ltd.
00:50:C2:0E:50:00/36	Clearwat	Clearwater Networks
00:50:C2:0E:60:00/36	Routefre	RouteFree, Inc.
00:50:C2:0E:70:00/36	CenturyG	Century Geophysical Corp.
00:50:C2:0E:80:00/36	AudioDes	Audio Design Associates, Inc.
00:50:C2:0E:90:00/36	Smartmed	Smartmedia LLC
00:50:C2:0E:A0:00/36	Iready	iReady Corporation
00:50:C2:0E:B0:00/36	IrezTech	iREZ Technologies LLC
00:50:C2:0E:C0:00/36	KeithKoe	Keith & Koep GmbH
00:50:C2:0E:D0:00/36	ValleyPr	Valley Products Corporation
00:50:C2:0E:E0:00/36	Industri	Industrial Indexing Systems, Inc.
00:50:C2:0E:F0:00/36	MovazNet	Movaz Networks, Inc.
00:50:C2:0F:00:00/36	VhbTechn	VHB Technologies, Inc.
00:50:C2:0F:10:00/36	Polyvisi	Polyvision Corporation
00:50:C2:0F:20:00/36	Kms	KMS Systems, Inc.
00:50:C2:0F:30:00/36	YoungCom	Young Computer Co., Ltd.
00:50:C2:0F:40:00/36	Sysnet	Sysnet Co., Ltd.
00:50:C2:0F:50:00/36	SpectraT	Spectra Technologies Holding Co., Ltd.
00:50:C2:0F:60:00/36	CarlBaas	Carl Baasel Lasertechnik GmbH
00:50:C2:0F:70:00/36	FossNirs	Foss NIRSystems, Inc.
00:50:C2:0F:80:00/36	TecnintH	Tecnint HTE SRL
00:50:C2:0F:90:00/36	RavenInd	Raven Industries
00:50:C2:0F:A0:00/36	GeTransp	GE Transportation Systems
00:50:C2:0F:B0:00/36	Piusys	PIUSYS Co., Ltd.
00:50:C2:0F:C0:00/36	KimmonMa	Kimmon Manufacturing Co., Ltd.
00:50:C2:0F:D0:00/36	Inducomp	Inducomp Corporation
00:50:C2:0F:E0:00/36	EnergyIc	Energy ICT
00:50:C2:0F:F0:00/36	Ipaxs	IPAXS Corporation
00:50:C2:10:00:00/36	Corelatu	Corelatus A.B.
00:50:C2:10:10:00/36	LaudElec	LAUD Electronic Design AS
00:50:C2:10:20:00/36	MillionT	Million Tech Development Ltd.
00:50:C2:10:30:00/36	GreenHil	Green Hills Software, Inc.
00:50:C2:10:40:00/36	Adescom	Adescom Inc.
00:50:C2:10:50:00/36	Lumentis	Lumentis AB
00:50:C2:10:60:00/36	Matsuoka
00:50:C2:10:70:00/36	Newher	NewHer Systems
00:50:C2:10:80:00/36	BaloghSA	Balogh S.A.
00:50:C2:10:90:00/36	ItkDrKas	ITK Dr. Kassen GmbH
00:50:C2:10:A0:00/36	Quinx	Quinx AG
00:50:C2:10:B0:00/36	Marekmic	MarekMicro GmbH
00:50:C2:10:C0:00/36	Photonic	Photonic Bridges, Inc.
00:50:C2:10:D0:00/36	Implemen	Implementa GmbH
00:50:C2:10:E0:00/36	Unipower	Unipower AB
00:50:C2:10:F0:00/36	Percepti	Perceptics Corp.
00:50:C2:11:00:00/36	Quescom
00:50:C2:11:10:00/36	Endusis	Endusis Limited
00:50:C2:11:20:00/36	Compuwor	Compuworx
00:50:C2:11:30:00/36	AceElect	Ace Electronics, Inc.
00:50:C2:11:40:00/36	QuestInn	Quest Innovations
00:50:C2:11:50:00/36	Vidco	Vidco, Inc.
00:50:C2:11:60:00/36	DspDesig	DSP Design, Ltd.
00:50:C2:11:70:00/36	Wintegra	Wintegra Ltd.
00:50:C2:11:80:00/36	Microbit	Microbit 2.0 AB
00:50:C2:11:90:00/36	GlobalOp	Global Opto Communication Tech. Corp
00:50:C2:11:A0:00/36	Teamaxes	Teamaxess Ticketing GmbH
00:50:C2:11:B0:00/36	DigitalV	Digital Vision AB
00:50:C2:11:C0:00/36	Stonefly	Stonefly Networks
00:50:C2:11:D0:00/36	DestinyN	Destiny Networks, Inc.
00:50:C2:11:E0:00/36	VolvoCar	Volvo Car Corporation
00:50:C2:11:F0:00/36	CssIndus	CSS Industrie Computer GmbH
00:50:C2:12:00:00/36	Xstore	XStore, Inc.
00:50:C2:12:10:00/36	Coe	COE Limited
00:50:C2:12:20:00/36	Diva	Diva Systems
00:50:C2:12:30:00/36	SeranoaN	Seranoa Networks, Inc.
00:50:C2:12:40:00/36	TokaiSof	Tokai Soft Corporation
00:50:C2:12:50:00/36	Tecwings	Tecwings GmBh
00:50:C2:12:60:00/36	Maxlinea	MaxLinear Hispania S.L.U.
00:50:C2:12:70:00/36	TpaTraff	TPA Traffic & Parking Automation BV
00:50:C2:12:80:00/36	Pycon	Pycon, Inc.
00:50:C2:12:90:00/36	Ttpcom	TTPCom Ltd.
00:50:C2:12:A0:00/36	Symbolic	Symbolic Sound Corp.
00:50:C2:12:B0:00/36	DongAElt	Dong A Eltek Co., Ltd.
00:50:C2:12:C0:00/36	DeltaTau	Delta Tau Data Systems, Inc.
00:50:C2:12:D0:00/36	Megisto	Megisto Systems, Inc.
00:50:C2:12:E0:00/36	Runcom
00:50:C2:12:F0:00/36	Haag-Str	Haag-Streit AG
00:50:C2:13:00:00/36	USTraffi	U.S. Traffic Corporation
00:50:C2:13:10:00/36	InbusEng	InBus Engineering, Inc.
00:50:C2:13:20:00/36	ProconEl	Procon Electronics
00:50:C2:13:30:00/36	Chipwrig	ChipWrights, Inc.
00:50:C2:13:40:00/36	DrsPhotr	DRS Photronics
00:50:C2:13:50:00/36	EladSrl	Elad Srl
00:50:C2:13:60:00/36	Tensilic	Tensilica, Inc.
00:50:C2:13:70:00/36	UniwellU	Uniwell Systems (UK) Ltd.
00:50:C2:13:80:00/36	DelphinT	Delphin Technology AG
00:50:C2:13:90:00/36	SrResear	SR Research Ltd.
00:50:C2:13:A0:00/36	TexCompu	Tex Computer SRL
00:50:C2:13:B0:00/36	VaisalaO	Vaisala Oyj
00:50:C2:13:C0:00/36	NbgIndus	NBG Industrial Automation B.V.
00:50:C2:13:D0:00/36	FormulaO	Formula One Management Ltd.
00:50:C2:13:E0:00/36	Avermedi	AVerMedia Systems, Inc.
00:50:C2:13:F0:00/36	SentitoN	Sentito Networks
00:50:C2:14:00:00/36	Its	ITS, Inc.
00:50:C2:14:10:00/36	TimeTerm	Time Terminal Adductor Group AB
00:50:C2:14:20:00/36	Instrume	Instrumeter A/S
00:50:C2:14:30:00/36	Aartesys	Aartesys Ag
00:50:C2:14:40:00/36	PhytecMe	Phytec Messtechnik GmbH
00:50:C2:14:50:00/36	ElcLight	ELC Lighting
00:50:C2:14:60:00/36	Apcon	APCON, Inc.
00:50:C2:14:70:00/36	Unisur
00:50:C2:14:80:00/36	Alltec	Alltec GmbH
00:50:C2:14:90:00/36	Haag-Str	Haag-Streit AG
00:50:C2:14:A0:00/36	DycecSA	Dycec, S.A.
00:50:C2:14:B0:00/36	HecubaEl	HECUBA Elektronik
00:50:C2:14:C0:00/36	Optibase	Optibase Ltd.
00:50:C2:14:D0:00/36	Wellink	wellink, Ltd.
00:50:C2:14:E0:00/36	CorinexG	Corinex Global
00:50:C2:14:F0:00/36	Telephon	Telephonics Corp.
00:50:C2:15:00:00/36	Torse
00:50:C2:15:10:00/36	ReduxCom	Redux Communications Ltd.
00:50:C2:15:20:00/36	AirvastT	AirVast Technology Inc.
00:50:C2:15:30:00/36	Advanced	Advanced Devices SpA
00:50:C2:15:40:00/36	Jostra	Jostra AB
00:50:C2:15:50:00/36	EneaReal	Enea Real Time AB
00:50:C2:15:60:00/36	Commserv	CommServ Solutions Inc.
00:50:C2:15:70:00/36	Ncore	nCore, Inc.
00:50:C2:15:80:00/36	Communic	Communication Solutions, Inc.
00:50:C2:15:90:00/36	Standard	Standard Comm. Corp.
00:50:C2:15:A0:00/36	Plextek	Plextek Limited
00:50:C2:15:B0:00/36	DuneNetw	Dune Networks
00:50:C2:15:C0:00/36	AoptixTe	Aoptix Technologies
00:50:C2:15:D0:00/36	Cepheid
00:50:C2:15:E0:00/36	Celite	Celite Systems, Inc.
00:50:C2:15:F0:00/36	Pulsar	Pulsar GmbH
00:50:C2:16:00:00/36	Tti-Tele	TTI - Telecom International Ltd.
00:50:C2:16:10:00/36	J&BEngin	J&B Engineering Group S.L.
00:50:C2:16:20:00/36	Teseda	Teseda Corporation
00:50:C2:16:30:00/36	Computer	Computerwise, Inc.
00:50:C2:16:40:00/36	AcuniaNV	Acunia N.V.
00:50:C2:16:50:00/36	Ipcast
00:50:C2:16:60:00/36	Infineer	Infineer Ltd.
00:50:C2:16:70:00/36	Precisio	Precision Filters, Inc.
00:50:C2:16:80:00/36	Extremes	ExtremeSpeed Inc.
00:50:C2:16:90:00/36	Nordson	Nordson Corp.
00:50:C2:16:A0:00/36	TimeDoma	Time Domain
00:50:C2:16:B0:00/36	Mastercl	Masterclock, Inc.
00:50:C2:16:C0:00/36	BrijingE	Brijing Embedor Embedded Internet Tech. Co. Ltd.
00:50:C2:16:D0:00/36	PostecDa	Postec Data Systems Ltd.
00:50:C2:16:E0:00/36	Pmc
00:50:C2:16:F0:00/36	DicksonT	Dickson Technologies
00:50:C2:17:00:00/36	Taishodo	Taishodo Seiko Co., Ltd.
00:50:C2:17:10:00/36	Quantron	Quantronix, Inc.
00:50:C2:17:20:00/36	SaetISSR	SAET I.S. S.r.l.
00:50:C2:17:30:00/36	Demetec	DeMeTec GmbH
00:50:C2:17:40:00/36	N&PTechn	N&P Technologies
00:50:C2:17:50:00/36	SeiSPA	Sei S.p.A.
00:50:C2:17:60:00/36	Wavium	Wavium AB
00:50:C2:17:70:00/36	Unicoi	Unicoi Systems
00:50:C2:17:80:00/36	PartnerV	Partner Voxstream A/S
00:50:C2:17:90:00/36	Verifibe	Verifiber LLC
00:50:C2:17:A0:00/36	WolfAdva	WOLF Advanced Technology.
00:50:C2:17:B0:00/36	Broadsto	Broadstorm Telecom
00:50:C2:17:C0:00/36	Jeffress	Jeffress Engineering Pty Ltd
00:50:C2:17:D0:00/36	Cognex	Cognex Corporation
00:50:C2:17:E0:00/36	BinaryWa	Binary Wave Technologies Inc.
00:50:C2:17:F0:00/36	PdqManuf	PDQ Manufacturing
00:50:C2:18:00:00/36	ZultysTe	Zultys Technologies
00:50:C2:18:10:00/36	Task84	Task 84 Spa
00:50:C2:18:20:00/36	Wolf-Inf	wolf-inf-tec
00:50:C2:18:30:00/36	MixbaalS	Mixbaal S.A. de C.V.
00:50:C2:18:40:00/36	HMComput	H M Computing Limited
00:50:C2:18:50:00/36	OpticalW	Optical Wireless Link Inc.
00:50:C2:18:60:00/36	PantecEn	Pantec Engineering AG
00:50:C2:18:70:00/36	CyanTech	Cyan Technology Ltd
00:50:C2:18:80:00/36	Dresden-	dresden-elektronik
00:50:C2:18:90:00/36	Cc	CC Systems AB
00:50:C2:18:A0:00/36	BaslerEl	Basler Electric Company
00:50:C2:18:B0:00/36	Teradyne	Teradyne Inc.
00:50:C2:18:C0:00/36	Technodr	Technodrive srl
00:50:C2:18:D0:00/36	CciiPty	CCII Systems (Pty) Ltd
00:50:C2:18:E0:00/36	SparrEle	Sparr Electronics Ltd
00:50:C2:18:F0:00/36	MatsuiMf	Matsui Mfg Co.,Ltd
00:50:C2:19:00:00/36	Goerlitz	Goerlitz AG
00:50:C2:19:10:00/36	PartnerV	Partner Voxstream A/S
00:50:C2:19:20:00/36	Advanced	Advanced Concepts, Inc.
00:50:C2:19:30:00/36	Laserbit	LaserBit Communications Corp.
00:50:C2:19:40:00/36	Cominfo	Cominfo, Inc.
00:50:C2:19:50:00/36	Momentum	Momentum Data Systems
00:50:C2:19:60:00/36	Netsynt	Netsynt Spa
00:50:C2:19:70:00/36	EpmTecno	EPM Tecnologia e Equipamentos
00:50:C2:19:80:00/36	Potstek	PotsTek, Inc
00:50:C2:19:90:00/36	Survalen	Survalent Technology Corporation
00:50:C2:19:A0:00/36	AzioTech	Azio Technology Co.
00:50:C2:19:B0:00/36	Wilcoxon	Wilcoxon Research, Inc.
00:50:C2:19:C0:00/36	ArtecDes	Artec Design
00:50:C2:19:D0:00/36	Electrex	Electrex S.R.L
00:50:C2:19:E0:00/36	Paltroni	Paltronics, Inc.
00:50:C2:19:F0:00/36	Fleetwoo	Fleetwood Electronics Ltd
00:50:C2:1A:00:00/36	ScaData	SCA Data Systems
00:50:C2:1A:10:00/36	Portalpl	Portalplayer, Inc
00:50:C2:1A:20:00/36	AbbSwitz	ABB Switzerland Inc
00:50:C2:1A:30:00/36	TidelEng	Tidel Engineering, L.P.
00:50:C2:1A:40:00/36	ProtechO	Protech Optronics Co. Ltd.
00:50:C2:1A:50:00/36	Norco
00:50:C2:1A:60:00/36	RfCode	RF Code
00:50:C2:1A:70:00/36	AlphaBet	Alpha Beta Technologies, Inc.
00:50:C2:1A:80:00/36	AnovaBro	Anova Broadband
00:50:C2:1A:90:00/36	AxotecTe	Axotec Technologies GmbH
00:50:C2:1A:A0:00/36	Bitbox	BitBox Ltd
00:50:C2:1A:B0:00/36	Streamin	Streaming Networks
00:50:C2:1A:C0:00/36	Beckmann	Beckmann+Egle GmbH
00:50:C2:1A:D0:00/36	RemiaSRO	Remia s.r.o.
00:50:C2:1A:E0:00/36	HomeDire	Home Director, Inc
00:50:C2:1A:F0:00/36	PesaSwit	PESA Switching Systems, Inc.
00:50:C2:1B:00:00/36	BlankomA	BLANKOM Antennentechnik GmbH
00:50:C2:1B:10:00/36	AxesTech	Axes Technologies
00:50:C2:1B:20:00/36	SigosSys	SIGOS Systemintegration GmbH
00:50:C2:1B:30:00/36	DspDesig	Dsp Design
00:50:C2:1B:40:00/36	DspGroup	DSP Group Inc.
00:50:C2:1B:50:00/36	ThraneTh	Thrane & Thrane A/S
00:50:C2:1B:60:00/36	Dts	DTS, Inc.
00:50:C2:1B:70:00/36	MoschipU	MosChip USA
00:50:C2:1B:80:00/36	Electron	Electronic Systems Development
00:50:C2:1B:90:00/36	EmcomTec	EmCom Technology Inc.
00:50:C2:1B:A0:00/36	Interzea	Interzeag Ag
00:50:C2:1B:B0:00/36	EmailMet	Email Metering
00:50:C2:1B:C0:00/36	DinecInt	DINEC International
00:50:C2:1B:D0:00/36	Aioi	AIOI Systems Co., Ltd.
00:50:C2:1B:E0:00/36	SediaEle	Sedia Electronics
00:50:C2:1B:F0:00/36	Internat	International Test & Engineering Services Co.,Ltd.
00:50:C2:1C:00:00/36	Willmoni	WillMonius Inc.
00:50:C2:1C:10:00/36	Infiniti	InfinitiNetworks Inc.
00:50:C2:1C:20:00/36	Weltroni	Weltronics Corp.
00:50:C2:1C:30:00/36	TtElectr	TT electronics plc
00:50:C2:1C:40:00/36	PalmSolu	Palm Solutions Group
00:50:C2:1C:50:00/36	FlanderO	Flander Oy
00:50:C2:1C:60:00/36	RemcoIta	Remco Italia Spa
00:50:C2:1C:70:00/36	TwinDeve	Twin Development S.A.
00:50:C2:1C:80:00/36	EuphonyT	Euphony technology CO., LTD.
00:50:C2:1C:90:00/36	Modas	modas GmbH
00:50:C2:1C:A0:00/36	EverSpZO	EVER Sp. z o.o.
00:50:C2:1C:B0:00/36	Quantumb	quantumBEAM Limited
00:50:C2:1C:C0:00/36	Waveip
00:50:C2:1C:D0:00/36	IncaaInf	INCAA Informatica Italia srl
00:50:C2:1C:E0:00/36	DatatekA	Datatek Applications, Inc.
00:50:C2:1C:F0:00/36	Lifetime	Lifetime Memory Products, Inc.
00:50:C2:1D:00:00/36	YazakiNo	Yazaki North America, Inc.
00:50:C2:1D:10:00/36	Benchmar	Benchmark Electronics
00:50:C2:1D:20:00/36	Shenyang	Shenyang Internet Technology Inc
00:50:C2:1D:30:00/36	Synopsys
00:50:C2:1D:40:00/36	PhaseIvE	Phase IV Engineering Inc.
00:50:C2:1D:50:00/36	Redpoint	Redpoint Controls
00:50:C2:1D:60:00/36	Shanghai	shanghai trend intelligent systems CO.,LTD
00:50:C2:1D:70:00/36	PleoraTe	Pleora Technologies Inc.
00:50:C2:1D:80:00/36	Guardian	Guardian Controls International Ltd
00:50:C2:1D:90:00/36	Edc
00:50:C2:1D:A0:00/36	GfiChron	GFI Chrono Time
00:50:C2:1D:B0:00/36	AppliedE	Applied Systems Engineering, Inc.
00:50:C2:1D:C0:00/36	ImardaNe	Imarda New Zealand Limited
00:50:C2:1D:D0:00/36	PeikerAc	peiker acustic GmbH
00:50:C2:1D:E0:00/36	Relion	ReliOn Inc.
00:50:C2:1D:F0:00/36	LuleaUni	Lulea University of Technology
00:50:C2:1E:00:00/36	Cognex	Cognex Corporation
00:50:C2:1E:10:00/36	Automaat	Automaatiotekniikka Seppo Saari Oy
00:50:C2:1E:20:00/36	Digitron	DIGITRONIC Automationsanlagen GmbH
00:50:C2:1E:30:00/36	Bluesock	Bluesocket, Inc.
00:50:C2:1E:40:00/36	Soronti	Soronti, Inc.
00:50:C2:1E:50:00/36	DorletSa	Dorlet Sau
00:50:C2:1E:60:00/36	UnitedTr	United Tri-Tech Corporation
00:50:C2:1E:70:00/36	SmithMet	Smith Meter, Inc.
00:50:C2:1E:80:00/36	Metrotec	Metrotech
00:50:C2:1E:90:00/36	RanchNet	Ranch Networks
00:50:C2:1E:A0:00/36	DaveSrl	Dave Srl
00:50:C2:1E:B0:00/36	DataResp	Data Respons A/S
00:50:C2:1E:C0:00/36	Cosmo	COSMO co.,ltd.
00:50:C2:1E:D0:00/36	Emka-Ele	EMKA-electronic AG
00:50:C2:1E:E0:00/36	PertoPer	Perto Periféricos de Automação S.A.
00:50:C2:1E:F0:00/36	M2Techno	M2 Technology Pty Ltd
00:50:C2:1F:00:00/36	ExiWirel	EXI Wireless Systems Inc.
00:50:C2:1F:10:00/36	SkyCompu	SKY Computers, Inc.
00:50:C2:1F:20:00/36	TattileS	Tattile srl
00:50:C2:1F:30:00/36	Radionor	Radionor Communications
00:50:C2:1F:40:00/36	Covia	Covia, Inc
00:50:C2:1F:50:00/36	AbestCom	Abest Communication Corp.
00:50:C2:1F:60:00/36	BaeContr	BAE SYSTEMS Controls
00:50:C2:1F:70:00/36	ArcCréat	ARC'Créations
00:50:C2:1F:80:00/36	Ultracke	Ultracker Technology
00:50:C2:1F:90:00/36	FrSauter	Fr. Sauter AG
00:50:C2:1F:A0:00/36	SpContro	SP Controls, Inc
00:50:C2:1F:B0:00/36	Willowgl	Willowglen Systems Inc.
00:50:C2:1F:C0:00/36	EddSrl	EDD Srl
00:50:C2:1F:D0:00/36	Southwin	SouthWing S.L.
00:50:C2:1F:E0:00/36	Safetran	Safetran Traffic Systems Inc.
00:50:C2:1F:F0:00/36	ProductD	Product Design Dept., Sohwa Corporation
00:50:C2:20:00:00/36	Whittier	Whittier Mailing Products, Inc.
00:50:C2:20:10:00/36	Olympusn	OlympusNDT
00:50:C2:20:20:00/36	AudioRid	Audio Riders Oy
00:50:C2:20:30:00/36	Vocality	Vocality International Ltd
00:50:C2:20:40:00/36	AlgodueE	Algodue Elettronica Srl
00:50:C2:20:50:00/36	Systing
00:50:C2:20:60:00/36	Windmill	Windmill Innovations
00:50:C2:20:70:00/36	Solectro	Solectron Ind.Com.Servs.Exportadora do Brasil Ltda.
00:50:C2:20:80:00/36	Nnovia	nNovia, Inc.
00:50:C2:20:90:00/36	Lk	LK Ltd
00:50:C2:20:A0:00/36	FerrariE	Ferrari electronic AG
00:50:C2:20:B0:00/36	Rafael
00:50:C2:20:C0:00/36	Communic	Communication and Telemechanical Systems Company Limited
00:50:C2:20:D0:00/36	Varisys	Varisys Ltd
00:50:C2:20:E0:00/36	PyramidC	PYRAMID Computer GmbH
00:50:C2:20:F0:00/36	OmicronE	OMICRON electronics GmbH
00:50:C2:21:00:00/36	Innovics	Innovics Wireless Inc
00:50:C2:21:10:00/36	Hochschu	Hochschule für Technik, Wirtschaft und Kultur Leipzig (FH)
00:50:C2:21:20:00/36	4Links	4Links Limited
00:50:C2:21:30:00/36	Sysaware	SysAware S.A.R.L.
00:50:C2:21:40:00/36	OshimiSy	Oshimi System Design Inc.
00:50:C2:21:50:00/36	Voicecom	VoiceCom AG
00:50:C2:21:60:00/36	LevelCon	Level Control Systems
00:50:C2:21:70:00/36	LinnProd	Linn Products Ltd
00:50:C2:21:80:00/36	NansenSA	Nansen S. A. - Instrumentos de Precisão
00:50:C2:21:90:00/36	Aeroflex	Aeroflex GmbH
00:50:C2:21:A0:00/36	Mst	Mst Systems Limited
00:50:C2:21:B0:00/36	GdMissio	GD Mission Systems
00:50:C2:21:C0:00/36	Fracarro	Fracarro srl
00:50:C2:21:D0:00/36	EsgElekt	ESG Elektroniksystem u. Logistik GmbH
00:50:C2:21:E0:00/36	AppliedT	Applied Technologies Associates
00:50:C2:21:F0:00/36	MonitorB	Monitor Business Machines Ltd
00:50:C2:22:00:00/36	Serveron	Serveron Corporation
00:50:C2:22:10:00/36	GetingeI	Getinge IT Solutions ApS
00:50:C2:22:20:00/36	Imo-Elek	imo-elektronik GmbH
00:50:C2:22:30:00/36	Visicont	visicontrol GmbH
00:50:C2:22:40:00/36	Pannocom	PANNOCOM Ltd.
00:50:C2:22:50:00/36	NventSch	nVent, Schroff GmbH
00:50:C2:22:60:00/36	RossVide	Ross Video Limited
00:50:C2:22:70:00/36	Intellig	Intelligent Photonics Control
00:50:C2:22:80:00/36	Intellig	Intelligent Media Technologies, Inc.
00:50:C2:22:90:00/36	Eko	eko systems inc.
00:50:C2:22:A0:00/36	Crescend	Crescendo Networks
00:50:C2:22:B0:00/36	RieglLas	Riegl Laser Measurement Systems GmbH
00:50:C2:22:C0:00/36	Intrinsi	Intrinsity
00:50:C2:22:D0:00/36	Asetek	asetek Inc.
00:50:C2:22:E0:00/36	LordInge	Lord Ingenierie
00:50:C2:22:F0:00/36	Htec	HTEC Limited
00:50:C2:23:00:00/36	Autotool	AutoTOOLS group Co. Ltd.
00:50:C2:23:10:00/36	Legra	Legra Systems, Inc.
00:50:C2:23:20:00/36	Simet
00:50:C2:23:30:00/36	Edentree	EdenTree Technologies, Inc.
00:50:C2:23:40:00/36	Silverba	Silverback Systems
00:50:C2:23:50:00/36	PolimarE	Polimar Elektronik Ltd.
00:50:C2:23:60:00/36	Jlcooper	JLCooper Electronics
00:50:C2:23:70:00/36	Tandata	Tandata Systems Ltd
00:50:C2:23:80:00/36	Schwer+K	Schwer+Kopka GmbH
00:50:C2:23:90:00/36	StinsCom	Stins Coman
00:50:C2:23:A0:00/36	ChantryN	Chantry Networks
00:50:C2:23:B0:00/36	Envara
00:50:C2:23:C0:00/36	Wheatsto	Wheatstone Corporation
00:50:C2:23:D0:00/36	Gauging	Gauging Systems Inc
00:50:C2:23:E0:00/36	Kallastr	Kallastra Inc.
00:50:C2:23:F0:00/36	Hallibur	Halliburton - NUMAR
00:50:C2:24:00:00/36	Geoquip	Geoquip Ltd
00:50:C2:24:10:00/36	Controni	Contronics Automacao Ltda
00:50:C2:24:20:00/36	MdsSciex	Mds Sciex
00:50:C2:24:30:00/36	RgbSpect	RGB Spectrum
00:50:C2:24:40:00/36	Intec	intec GmbH
00:50:C2:24:50:00/36	Hauppaug	Hauppauge Computer Works, Inc.
00:50:C2:24:60:00/36	Hardmeie	Hardmeier
00:50:C2:24:70:00/36	GradualT	Gradual Tecnologia Ltda.
00:50:C2:24:80:00/36	DixtalBi	Dixtal Biomedica Ind. Com. Ltda.
00:50:C2:24:90:00/36	Bender	Bender GmbH & Co. KG
00:50:C2:24:A0:00/36	CdsRail	CDS Rail
00:50:C2:24:B0:00/36	Azimuth	Azimuth Systems, Inc.
00:50:C2:24:C0:00/36	Supertel
00:50:C2:24:D0:00/36	MettlerT	Mettler Toledo
00:50:C2:24:E0:00/36	ScharffW	Scharff Weisberg Systems Integration Inc
00:50:C2:24:F0:00/36	Macronet	Macronet s.r.l.
00:50:C2:25:00:00/36	AcdElekt	ACD Elektronik GmbH
00:50:C2:25:10:00/36	DgtSpZOO	DGT Sp. z o.o.
00:50:C2:25:20:00/36	Ads-Tec	ads-tec GmbH
00:50:C2:25:30:00/36	Dsm-Mess	DSM-Messtechnik GmbH
00:50:C2:25:40:00/36	ThalesCo	Thales Communications Ltd
00:50:C2:25:50:00/36	Stmicroe	STMicroelectronics SRL
00:50:C2:25:60:00/36	Informat	Information Technology Corp.
00:50:C2:25:70:00/36	Digicast	Digicast Networks
00:50:C2:25:80:00/36	Spacesav	Spacesaver Corporation
00:50:C2:25:90:00/36	OmicronC	Omicron Ceti AB
00:50:C2:25:A0:00/36	Zendex	Zendex Corporation
00:50:C2:25:B0:00/36	WinfordE	Winford Engineering
00:50:C2:25:C0:00/36	Softhill	Softhill Technologies Ltd.
00:50:C2:25:D0:00/36	Rdtech
00:50:C2:25:E0:00/36	MiteHrad	MITE Hradec Kralove, s.r.o.
00:50:C2:25:F0:00/36	AlbertHa	Albert Handtmann Maschinenfabrik GmbH&Co.KG
00:50:C2:26:00:00/36	Biotage
00:50:C2:26:10:00/36	TattileS	Tattile Srl
00:50:C2:26:20:00/36	Shanghai	Shanghai Gaozhi Science&Technology Development Ltd.
00:50:C2:26:30:00/36	VanscoEl	Vansco Electronics Oy
00:50:C2:26:40:00/36	Confiden	Confidence Direct Ltd
00:50:C2:26:50:00/36	BelikSPR	Belik S.P.R.L.
00:50:C2:26:60:00/36	AtomGike	ATOM GIKEN Co.,Ltd.
00:50:C2:26:70:00/36	AllenMar	Allen Martin Conservation Ltd
00:50:C2:26:80:00/36	Parabit	Parabit Systems
00:50:C2:26:90:00/36	Technisy	Technisyst Pty Ltd
00:50:C2:26:A0:00/36	FgSynery	Fg Synerys
00:50:C2:26:B0:00/36	Continen	Continental Gateway Limited
00:50:C2:26:C0:00/36	CrystalV	Crystal Vision Ltd
00:50:C2:26:D0:00/36	DspDesig	Dsp Design
00:50:C2:26:E0:00/36	ZpEngine	ZP Engineering SEL
00:50:C2:26:F0:00/36	DigitalR	Digital Recorders Inc
00:50:C2:27:00:00/36	S4Techno	S4 Technology Pty Ltd
00:50:C2:27:10:00/36	VlsipTec	Vlsip Technologies Inc.
00:50:C2:27:20:00/36	VerexTec	Verex Technology
00:50:C2:27:30:00/36	Servicio	Servicios Condumex, S. A. de C. V.
00:50:C2:27:40:00/36	Fundació	Fundación TECNALIA Research & Innovation
00:50:C2:27:50:00/36	ExtremeE	Extreme Engineering Solutions
00:50:C2:27:60:00/36	TielineR	Tieline Research Pty Ltd
00:50:C2:27:70:00/36	T/R	T/R Systems, Inc.
00:50:C2:27:80:00/36	Replicom	Replicom Ltd.
00:50:C2:27:90:00/36	Patlite	PATLITE Corporation
00:50:C2:27:A0:00/36	MaestroP	Maestro Pty Ltd
00:50:C2:27:B0:00/36	Linksecu	LinkSecurity A/S
00:50:C2:27:C0:00/36	Danlaw	Danlaw Inc
00:50:C2:27:D0:00/36	AlliedTe	Allied Telesis K.K.
00:50:C2:27:E0:00/36	Analogic	AnaLogic Computers Ltd.
00:50:C2:27:F0:00/36	AirBroad	Air Broadband Communications, Inc.
00:50:C2:28:00:00/36	Agecodag	Agecodagis Sarl
00:50:C2:28:10:00/36	Cabtroni	CabTronix GmbH
00:50:C2:28:20:00/36	Telvent
00:50:C2:28:30:00/36	Ansitex	Ansitex Corp.
00:50:C2:28:40:00/36	Micronet	Micronet Ltd.
00:50:C2:28:50:00/36	Littwin	Littwin GmbH & Co KG
00:50:C2:28:60:00/36	Ateme
00:50:C2:28:70:00/36	TecnewEl	TECNEW Electronics Engineering Cr., Ltd.
00:50:C2:28:80:00/36	Rpm	RPM Systems Corporation
